data_publicacao,diario,secao,subsecao1,subsecao2,subsecao3,subsecao4,subsecao5,nome_materia,materia,link_materia_oficial,texto
4 dia(s)




Janaina
  Felix


170.232-7


Agente de
  Polícia Civil


06/08/2019


13/08/2019


8 dia(s)




Janaina
  Felix


170.232-7


Agente de
  Polícia Civil


16/08/2019


16/08/2019


1 dia(s)




Jefferson
  Dantas de Oliveira


169.078-7


Agente de
  Polícia Civil


24/07/2019


21/10/2019


90 dia(s)




Jessé Climaco Barbalho Neto


129.028-2


Agente de
  Polícia Civil


31/07/2019


09/08/2019


10 dia(s)




João
  Francisco Otero Silvério


168.533-3


Agente de
  Polícia Civil


09/08/2019


15/08/2019


7 dia(s)




João
  Francisco Otero Silvério


168.533-3


Agente de
  Polícia Civil


16/08/2019


30/08/2019


15 dia(s)




Joelma
  Anália Medeiros Soares


194.340-5


Agente de
  Polícia Civil


16/08/2019


13/11/2019


90 dia(s)




José Alberto
  de Oliveira Silva


207.354-4


Agente de
  Polícia Civil


19/08/2019


16/11/2019


90 dia(s)




Jose
  Coriolano Pontes Neto


157.369-1


Agente de
  Polícia Civil


19/08/2019


16/11/2019


90 dia(s)




José Eduardo
  Andrade Correia


194.358-8


Agente de
  Polícia Civil


19/08/2019


20/08/2019


2 dia(s)




José Eduardo
  Andrade Correia


194.358-8


Agente de
  Polícia Civil


26/08/2019


28/08/2019


3 dia(s)




José
  Humberto Miranda de Araújo


194.568-8


Agente de
  Polícia Civil


25/07/2019


25/07/2019


1 dia(s)




Jose Marlon
  Ferreira


194.309-0


Agente de
  Polícia Civil


15/07/2019


17/07/2019


3 dia(s)




José Milton
  Bezerra Lavor Júnior


170.244-0


Agente de
  Polícia Civil


02/08/2019


06/08/2019


5 dia(s)




Josilene Eugênio de Farias


165.222-2


Agente de
  Polícia Civil


21/08/2019


23/08/2019


3 dia(s)




Josilene Eugênio de Farias


165.222-2


Agente de
  Polícia Civil


26/08/2019


30/08/2019


5 dia(s)




Kerley Cavalcanti


194.202-6


Agente de
  Polícia Civil


14/08/2019


14/08/2019


1 dia(s)




Kleison Araújo Açucena


171.784-7


Agente de
  Polícia Civil


22/07/2019


22/07/2019


1 dia(s)




Kleison Araújo Açucena


171.784-7


Agente de
  Polícia Civil


02/07/2019


05/07/2019


4 dia(s)




Larissa
  Alves da Silva


200.437-2


Agente de
  Polícia Civil


07/08/2019


08/08/2019


2 dia(s)




Lucio Clenio Xavier Bezerra


114.137-6


Agente de
  Polícia Civil


26/04/2019


25/05/2019


30 dia(s)




Lucio Clenio Xavier Bezerra


114.137-6


Agente de
  Polícia Civil


26/05/2019


23/08/2019


90 dia(s)




Luis Carlos
  Seabra de Melo


195.604-3


Agente de
  Polícia Civil


22/08/2019


24/08/2019


3 dia(s)




Luiz Carlos
  de Araújo Júnior


216.730-1


Agente de
  Polícia Civil


05/07/2019


18/07/2019


14 dia(s)




Marcilio
  Felipe do Nascimento


166.883-8


Agente de
  Polícia Civil


15/08/2019


12/11/2019


90 dia(s)




Natankley Dantas dos Santos


170.259-9


Agente de
  Polícia Civil


07/08/2019


09/08/2019


3 dia(s)




Nivea Maria
  Lopes Dias Pinheiro


194.591-2


Agente de
  Polícia Civil


10/08/2019


11/08/2019


2 dia(s)




Odilon Júlio
  dos Santos


175.832-2


Agente de
  Polícia Civil


08/08/2019


16/09/2019


40 dia(s)




Paulo
  Gustavo de Vasconcelos Ribeiro


207.298-0


Agente de
  Polícia Civil


26/08/2019


08/09/2019


14 dia(s)




Renata Lima
  da Silva


194.338-3


Agente de
  Polícia Civil


05/08/2019


11/08/2019


7 dia(s)




Rodrigo Marcius Silva Campos Rios


168.524-4


Agente de
  Polícia Civil


05/08/2019


16/08/2019


12 dia(s)




Saint Clayr Fernandes de Sousa


192.673-0


Agente de
  Polícia Civil


11/07/2019


12/07/2019


2 dia(s)




Sara
  Giovanni Duarte de Brito


207.183-5


Agente de
  Polícia Civil


01/07/2019


28/09/2019


90 dia(s)




Sergio
  Henrique Dantas Petrauskas


207.163-0


Agente de
  Polícia Civil


20/08/2019


03/09/2019


15 dia(s)




Sergio
  Ricardo Gonzalez Canejo


168.176-1


Agente de
  Polícia Civil


30/07/2019


02/08/2019


4 dia(s)




Shirlene Marques Martins


207.186-0


Agente de
  Polícia Civil


19/08/2019


17/09/2019


30 dia(s)




Shirlene Marques Martins


207.186-0


Agente de
  Polícia Civil


07/08/2019


16/08/2019


10 dia(s)




Tiberio Vinicius Mendes de França


194.616-1


Agente de
  Polícia Civil


05/08/2019


02/11/2019


90 dia(s)




Verônica
  Gomes de Miranda


97.917-1


Agente de
  Polícia Civil


30/07/2019


05/08/2019


7 dia(s)




Weberte Jansen Cardoso de
  Oliveira


168.248-2


Agente de
  Polícia Civil


19/08/2019


19/08/2019


1 dia(s)




Wilson
  Fernandes Filho


157.381-0


Agente de
  Polícia Civil


20/08/2019


29/08/2019


10 dia(s)



Art. 2º. Esta portaria entra em vigor na data de
sua publicação, observados os períodos mencionados no artigo antecedente.
PUBLIQUE-SE. REGISTRE-SE.  CUMPRA-SE.
ODILON TEODÓSIO DOS SANTOS FILHO
DELEGADO-GERAL DE POLÍCIA CIVIL ADJUNTO/PCRN
* Republicada por incorreção"
03/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA SEGURANÇA PÚBLICA E DA DEFESA SOCIAL ,DIRETORIA DE APOIO LOGISTICO ( DAL ),,,Extrato do Aditivo da Primer,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191003&id_doc=660959,http://diariooficial.rn.gov.br/dei/dorn3/documentos/00000001/20191003/660959.htm,"POLÍCIA
MILITAR
 
DIRETORIA
DE APOIO LOGÍSTICO 
EXTRATO DO 2°
TERMO ADITIVO AO CONTRATO DE Nº 046/2017 
O presente
extrato objetiva a PRESTAÇÃO DE
SERVIÇOS  que entre si celebram o Estado do Rio
Grande do Norte, através da POLÍCIA MILITAR e a empresa PRIME CONSULTORIA E
ASSESSORIA EMPRESARIAL LTDA - EPP.   
CLÁUSULA PRIMEIRA  DOS VALORES:
O
montante desta contratação é de R$
1.700.000,00 (um milhão e setecentos mil reais).
Sendo destinado
para ao período de (outubro a
dezembro) do exercício de 2019,
o valor de R$ 425.000,00
(quatrocentos e vinte e cinco mil reais).
Para
o período de (janeiro a setembro) do
exercício de 2020, o valor
de R$ 1.275.000,00 (um milhão,
duzentos e setenta e cinco mil reais).
 CLÁUSULA
SEGUNDA  DA PRORROGAÇÃO CONTRATUAL:
 O
presente termo visa prorrogação do contrato originário, prorrogando-o por mais
12 (doze) meses, contados a partir de 09
de outubro de 2019, tendo o seu término em 08 de outubro de
2020, com supedâneo no
Art. 57, II, § 2º, da Lei 8.666/93.
 CLÁUSULA
TERCEIRA DA DOTAÇÃO ORÇAMENTÁRIA:
 Os
créditos orçamentários para custear as despesas do presente exercício
financeiro correrão a conta da:
 Unidade gestora: 150001
Gestão: 00001
Unidade orçamentária: 15101
Fonte de recurso: 0.1.00
Programa de trabalho: 06.181.0100.2124
Natureza da despesa: 33.90.39.19
Subação: 212401
 CLÁUSULA
QUARTA - DA PUBLICAÇÃO:
 O
Termo Aditivo será publicado, em extrato no D.O.E. para efeito de eficácia do
ato em conformidade com o estabelecido no Parágrafo Único, Art. 61 da Lei
8.666/93.
 CLÁUSULA
QUINTA  DA RATIFICAÇÃO:
 Ficam
ratificadas as demais cláusulas do contrato originário, não expressamente
alteradas pelo presente Termo Aditivo.
Por
estarem justos e contratados, firmam o presente instrumento em 01 (uma)
via igual teor e forma.
Natal-RN,
02 de outubro de 2019. 
Enos Fernandes de Souza -
TC PM
Respondendo
pelo Diretor de Apoio Logístico"
03/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA SEGURANÇA PÚBLICA E DA DEFESA SOCIAL ,GABINETE DO DELEGADO GERAL(GDG/PC),,,PORTARIA Nº 055-2019 -GDG-PCRN,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191003&id_doc=660993,http://diariooficial.rn.gov.br/dei/dorn3/documentos/00000001/20191003/660993.htm,"PORTARIA Nº 055/2019-GDG/PCRN, DE 30 DE SETEMBRO DE 2019. 
A DELEGADA-GERAL DE POLÍCIA CIVIL DO ESTADO DO RIO GRANDE DO
NORTE, no uso das atribuições que lhe confere o art. 15, inciso VI, da Lei
Complementar nº 270, de 13/02/2004, 
CONSIDERANDO
que a remoção de pessoal da Polícia Civil poderá ser feita a pedido, nos termos
do art. 81, inciso I, da referida Lei;
CONSIDERANDO
que a autoridade administrativa tem poderes para determinar lotação, designação
ou remoção de servidor, ante ao poder discricionário do poder público, baseado
nos critérios de conveniência e oportunidade;
CONSIDERANDO que as diretrizes da Administração Pública devem
ser traçadas em consonância com os princípios dispostos no caput do artigo 37
da Constituição da República Federativa do Brasil, e que seus atos são
vinculados e direcionados de modo a
garantir os interesses e necessidades da coletividade, em homenagem ao
princípio da supremacia do interesse público,
RESOLVE:
Art.
1º REMOVER CRISTIANO JERÔNIMO BACELAR, Agente de Polícia Civil, Classe
Especial, Nível III, matrícula nº 168.210-5, da Delegacia-Geral de Polícia
Civil (DEGEPOL) para o 2º Distrito Policial de Parnamirim.
Art. 2º Esta Portaria entra
em vigor na data
da sua publicação.
Art. 3º Revogam-se as disposições em contrário.
PUBLIQUE-SE. REGISTRE-SE. CUMPRA-SE.
ANA CLÁUDIA SARAIVA GOMES
Delegada-Geral
de Polícia Civil/RN"
03/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETÁRIA DE ESTADO DA ADMINISTRAÇÃO (SEAD),,,,PUB.02.10.2019-PORTARIAS,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191003&id_doc=660955,http://diariooficial.rn.gov.br/dei/dorn3/documentos/00000001/20191003/660955.htm,"Resolução Nº 1080, DE 30
DE setembro DE 2019
A SECRETÁRIA DE ESTADO DA ADMINISTRAÇÃO, no uso das atribuições que lhes são conferidas pelo
art. 1º do Decreto nº 14.375, de 24 e março de 1999, e tendo em vista o
que consta no processo nº 06110003.001904/2019-61 - SEI;
 RESOLVE autorizar a
cessão, com ônus para o órgão cedente, da empregada pública MARIA
ASSUNÇÃO DE PAIVA SILVA, matrícula nº 167.822-1, ocupante
do cargo de Assistente Administrativo, oriunda da
DATANORTE, do quadro de servidores da Secretaria de Estado da
Administração  SEAD, para a Secretaria de Estado
das Mulheres, da Juventude, da Igualdade Racial e dos Direitos Humanos 
SEMJIDH, retroagindo seus efeitos à 01.06.2019.
  MARIA VIRGÍNIA FERREIRA LOPES
Secretária
de Estado da Administração
Resolução Nº 1089, DE 01
DE outubro DE 2019
A SECRETÁRIA DE ESTADO DA ADMINISTRAÇÃO, no uso das atribuições que lhes são conferidas pelo
artigo 1º, inciso II, letra g, do Decreto nº 11.519, de 24.11.92, e conforme
a LC 432/2010, através da Decisão Judicial proferida no Processo Judicial
nº 0811528-71.2018.8.20.5001 - Comarca de Natal, protocolado sob o nº
00110013.012243/2019-68;
 RESOLVE conceder Promoção
a servidora, conforme decisão judicial, MARGARETE
FERREIRA DO NASCIMENTO, matricula 124.641-0/1, Auxiliar
de Infraestrutura (GNO), do Quadro de pessoal da Secretaria de Estado da
Educação e da Cultura  SEEC, do Nível Gerencial I, Nível
Remuneratório 06, para o Nível gerencial II, Nível
Remuneratório 01, de acordo com a Lei Complementar 432, de 1 de julho
de 2010.
 PUBLIQUE-SE. REGISTRE-SE. CUMPRA-SE.
 MARIA
VIRGÍNIA FERREIRA LOPES
Secretária
de Estado da Administração
Resolução Nº 1090, DE 01
DE outubro DE 2019
A SECRETÁRIA DE ESTADO DA ADMINISTRAÇÃO, no uso das atribuições que lhes são conferidas pelo
artigo 1º, inciso II, letra g, do Decreto nº 11.519, de 24.11.92, e conforme
a LC 432/2010, através da Decisão Judicial proferida no Processo Judicial
nº 0845964-90.2017.8.20.5001 - Comarca de Natal, protocolado sob o nº
00110013.012244/2019-11,
 RESOLVE conceder Promoção
a servidora, conforme decisão judicial, MARLI DE FREITAS
SANTOS, matricula 103.070-1/1, Assistente
Administrativo (GNM), do Nível Gerencial I, Nível
Remuneratório 11, para o Nível Gerencial II, Nível
Remuneratório 01, de acordo com a Lei Complementar 432, de 1 de julho
de 2010.
 PUBLIQUE-SE. REGISTRE-SE. CUMPRA-SE.
 MARIA
VIRGÍNIA FERREIRA LOPES
Secretária
de Estado da Administração
Resolução Nº 1081, DE 30
DE setembro DE 2019
A SECRETÁRIA DE ESTADO DA ADMINISTRAÇÃO, no uso das atribuições que lhes são conferidas pelo
art. 1º do Decreto nº 14.375, de 24 e março de 1999, e tendo em vista o
que consta no processo nº 06110003.001904/2019-61 - SEI;
 RESOLVE autorizar a
cessão, com ônus para o órgão cedente, da empregada pública LÚCIA
DE FÁTIMA CANTIDIO ARANHA, matrícula nº 162.987-5, ocupante
do cargo de Técnico de Nível Superior - COHAB, oriunda
da DATANORTE, do quadro de servidores da Secretaria de Estado da
Administração  SEAD, para a Secretaria de Estado
das Mulheres, da Juventude, da Igualdade Racial e dos Direitos Humanos 
SEMJIDH, retroagindo seus efeitos à 01.06.2019.
  MARIA VIRGÍNIA FERREIRA LOPES
Secretária de EsResolução
Nº 1084, DE 01 DE outubro DE 2019
A SECRETÁRIA  DE ESTADO DA ADMINISTRAÇÃO 
E O SECRETÁRIO DE ESTADO DA EDUCAÇÃO,  DA CULTURA, DO ESPORTE E DO
LAZER, no uso das atribuições
que lhes são conferidas pelo artigo 1º, inciso II, letra g, do Decreto nº
11.519, de 24.11.92, e em razão da decisão proferida nos autos do Processo
Judicial nº 0811160-28.2019.8.20.5001 - Comarca de Natal/RN, protocolado sob o
nº 00110013.012110/2019-91  SEI;
 RESOLVEM, promover o (a)
servidor (a) GERUSA MILENA DE ALBUQUERQUE DIAS NASCIMENTO
903.756.454-20, matrícula nº 131.312-6/2, conforme
dispõe o Estatuto e Plano de Cargos, Carreiras e Remuneração do Magistério
Público Estadual, da Secretaria de Estado da Educação, da Cultura, do Esporte e
do Lazer  SEEC, do Nível/Classe, PN-III A para
PN-IV A, conforme decisão judicial.
  PUBLIQUE-SE.
 MARIA VIRGÍNIA FERREIRA LOPES
Secretária 
de Estado da Administração
GETÚLIO MARQUES FERREIRA
Secretário
de Estado da Educação, da  Cultura, do Esporte e do Lazer
estado
da Administração
Resolução Nº 1082, DE 30 DE setembro DE 2019
A SECRETÁRIA  DE ESTADO DA ADMINISTRAÇÃO 
E O SECRETÁRIO DE ESTADO DA EDUCAÇÃO,  DA CULTURA, DO ESPORTE E DO
LAZER, no uso das atribuições
que lhes são conferidas pelo artigo 1º, inciso II, letra g, do Decreto nº
11.519, de 24.11.92, e em razão da decisão proferida nos autos do Processo
Judicial nº 0824443-55.2018.8.20.5001 - Comarca de Natal/RN, protocolado sob o
nº 00110013.012103/2019-90  SEI;
 RESOLVEM, promover a servidora MARIA
DAS DORES DOS SANTOS, matrícula nº 130.235-3/1, conforme dispõe o
Estatuto e Plano de Cargos, Carreiras e Remuneração do Magistério Público
Estadual, da Secretaria de Estado da Educação, da Cultura, do Esporte e do
Lazer  SEEC, do Nível/Classe, PN-III A para PN-IV
C, conforme decisão judicial.
  PUBLIQUE-SE.
 MARIA VIRGÍNIA FERREIRA LOPES
Secretária 
de Estado da Administração
 GETÚLIO
MARQUES FERREIRA
Secretário
de Estado da Educação, da  Cultura, do Esporte e do Lazer
Resolução Nº 1079, DE 30
DE setembro DE 2019
A SECRETÁRIA  DE ESTADO DA ADMINISTRAÇÃO 
E O SECRETÁRIO DE ESTADO DA EDUCAÇÃO,  DA CULTURA, DO ESPORTE E DO
LAZER, no uso das atribuições
que lhes são conferidas pelo artigo 1º, inciso II, letra g, do Decreto nº
11.519, de 24.11.92, e em razão da decisão proferida nos autos do Processo
Judicial nº 0827892-21.2018.8.20.5001 - Comarca de Natal/RN, protocolado sob o
nº 01110055.002617/2019-86  SEI;
 RESOLVEM, promover o (a)
servidor (a) MARCIA MARCIANO DA SILVA MENDES, matrícula nº 126.891-0/1,
conforme dispõe o Estatuto e Plano de Cargos, Carreiras e Remuneração do
Magistério Público Estadual, da Secretaria de Estado da Educação, da Cultura,
do Esporte e do Lazer  SEEC, do Nível/Classe, PN-III G para
PN-IV J, conforme decisão judicial.
  PUBLIQUE-SE.
 MARIA VIRGÍNIA FERREIRA LOPES
Secretária 
de Estado da Administração
GETÚLIO MARQUES FERREIRA
Secretário
de Estado da Educação, da  Cultura, do Esporte e do Lazer
Resolução Nº 1087, DE 01
DE outubro DE 2019
A SECRETÁRIA  DE ESTADO DA ADMINISTRAÇÃO 
E O SECRETÁRIO DE ESTADO DA EDUCAÇÃO,  DA CULTURA, DO ESPORTE E DO
LAZER, no uso das atribuições
que lhes são conferidas pelo artigo 1º, inciso II, letra g, do Decreto nº
11.519, de 24.11.92, e em razão da decisão proferida nos autos do Processo
Judicial nº 0847653-09.2016.8.20.5001 - Comarca de Natal/RN, protocolado sob o
nº 00110013.012116/2019-69  SEI;
 RESOLVEM, promover o (a)
servidor (a) MARIA ROSINEIDE SOARES DE OLIVEIRA, matrícula nº 126.195-9/2,
conforme dispõe o Estatuto e Plano de Cargos, Carreiras e Remuneração do
Magistério Público Estadual, da Secretaria de Estado da Educação, da Cultura,
do Esporte e do Lazer  SEEC, do Nível/Classe, PN-III C para
PN-IV D, conforme decisão judicial.
  PUBLIQUE-SE.
 MARIA VIRGÍNIA FERREIRA LOPES
Secretária 
de Estado da Administração
GETÚLIO MARQUES FERREIRA
Secretário
de Estado da Educação, da  Cultura, do Esporte e do Lazer
Resolução Nº 1083, DE 01
DE outubro DE 2019
A SECRETÁRIA  DE ESTADO DA ADMINISTRAÇÃO 
E O SECRETÁRIO DE ESTADO DA EDUCAÇÃO,  DA CULTURA, DO ESPORTE E DO
LAZER, no uso das atribuições
que lhes são conferidas pelo artigo 1º, inciso II, letra g, do Decreto nº
11.519, de 24.11.92, e em razão da decisão proferida nos autos do Processo
Judicial nº 0813155-47.2017.8.20.5001 - Comarca de Natal/RN, protocolado sob o
nº 00110013.012161/2019-13  SEI; 
RESOLVEM,
promover o (a) servidor (a) JOSE IRINEU PATRICIO, matrícula nº 131.177-8/1,
conforme dispõe o Estatuto e Plano de Cargos, Carreiras e Remuneração do
Magistério Público Estadual, da Secretaria de Estado da Educação, da Cultura,
do Esporte e do Lazer  SEEC, do Nível/Classe, PN-III A para
PN-IV B, conforme decisão judicial.
  PUBLIQUE-SE.
 MARIA VIRGÍNIA FERREIRA LOPES
